OrderID,OrderDate,CustomerLocation,ProductCategory,Brand,Quantity,UnitPrice,Discount,IsPromotion,FinalPrice
ORD03206,2025-03-12,Phoenix,Sports,LG,4,817.22,0,Yes,3268.88
ORD03207,2025-01-21,Houston,Home & Kitchen,Sony,4,568.39,15,Yes,1932.53
ORD03208,2024-08-06,Houston,Fashion,Adidas,2,449.65,0,No,899.3
ORD03209,2025-05-09,New York,Beauty,Adidas,4,12.93,0,No,51.72
ORD03210,2024-10-29,Houston,Home & Kitchen,Nike,5,313.17,25,No,1174.39
ORD03211,2025-05-14,Seattle,Home & Kitchen,Puma,4,793.43,25,No,2380.29
ORD03212,2025-03-21,Seattle,Fashion,LG,2,777.82,20,Yes,1244.51
ORD03213,2025-03-09,Miami,Fashion,Nike,1,657.76,10,No,591.98
ORD03214,2025-05-16,Los Angeles,Beauty,Samsung,2,627.03,5,Yes,1191.36
ORD03215,2024-12-22,Phoenix,Home & Kitchen,LG,2,156.63,20,Yes,250.61
ORD03216,2024-11-13,San Francisco,Beauty,Adidas,5,707.98,0,No,3539.9
ORD03217,2025-05-16,Chicago,Sports,Nike,3,333.15,25,Yes,749.59
ORD03218,2025-04-19,Los Angeles,Fashion,Nike,1,870.22,25,Yes,652.66
ORD03219,2024-10-20,Los Angeles,Beauty,Samsung,3,523.87,15,No,1335.87
ORD03220,2025-03-30,Phoenix,Sports,Samsung,5,547.01,25,Yes,2051.29
ORD03221,2024-09-16,Seattle,Home & Kitchen,Samsung,4,566.27,5,No,2151.83
ORD03222,2025-03-08,Chicago,Sports,Puma,2,134.47,15,Yes,228.6
ORD03223,2025-05-07,Los Angeles,Beauty,LG,1,841.56,15,Yes,715.33
ORD03224,2025-03-23,Phoenix,Sports,Puma,2,705.67,10,Yes,1270.21
ORD03225,2024-10-02,Houston,Home & Kitchen,Apple,1,572.92,5,No,544.27
ORD03226,2024-12-23,Seattle,Fashion,Dell,4,990.67,20,Yes,3170.14
ORD03227,2025-04-07,Houston,Electronics,LG,2,790.62,0,Yes,1581.24
ORD03228,2025-02-10,Phoenix,Beauty,Nike,5,689.77,25,Yes,2586.64
ORD03229,2025-03-03,San Francisco,Fashion,LG,4,302.11,20,No,966.75
ORD03230,2024-10-11,Los Angeles,Home & Kitchen,Nike,4,577.55,0,Yes,2310.2
ORD03231,2024-09-24,San Francisco,Sports,Puma,3,109.76,5,Yes,312.82
ORD03232,2024-07-14,Chicago,Beauty,Nike,4,244.22,15,Yes,830.35
ORD03233,2024-12-22,Los Angeles,Fashion,LG,1,488.62,20,Yes,390.9
ORD03234,2024-08-24,Seattle,Fashion,Puma,5,739.59,25,Yes,2773.46
ORD03235,2024-10-26,Los Angeles,Beauty,LG,3,586.08,0,Yes,1758.24
ORD03236,2024-09-15,San Francisco,Home & Kitchen,Apple,1,526.56,5,Yes,500.23
ORD03237,2024-07-25,Miami,Beauty,Sony,2,923.75,20,Yes,1478.0
ORD03238,2025-05-03,Houston,Home & Kitchen,Nike,1,502.68,0,Yes,502.68
ORD03239,2025-05-19,Houston,Fashion,Adidas,4,514.44,5,Yes,1954.87
ORD03240,2024-09-07,San Francisco,Beauty,Nike,4,144.04,10,No,518.54
ORD03241,2024-08-01,Phoenix,Electronics,Nike,2,382.26,20,No,611.62
ORD03242,2025-02-23,Miami,Electronics,Nike,3,753.23,0,No,2259.69
ORD03243,2025-05-07,New York,Fashion,Dell,3,684.65,20,Yes,1643.16
ORD03244,2024-12-13,Houston,Electronics,Puma,4,558.0,5,No,2120.4
ORD03245,2024-10-05,Seattle,Fashion,Dell,4,649.21,0,Yes,2596.84
ORD03246,2025-04-18,Los Angeles,Electronics,Samsung,2,191.21,0,No,382.42
ORD03247,2024-10-22,San Francisco,Electronics,Nike,5,584.53,25,No,2191.99
ORD03248,2025-05-29,Miami,Home & Kitchen,Sony,2,363.25,20,No,581.2
ORD03249,2025-03-10,Chicago,Beauty,Samsung,3,821.56,0,Yes,2464.68
ORD03250,2024-12-07,Seattle,Beauty,Adidas,2,828.18,5,Yes,1573.54
ORD03251,2024-07-16,Houston,Fashion,Sony,4,232.2,20,Yes,743.04
ORD03252,2025-05-08,Miami,Home & Kitchen,Sony,4,833.73,10,Yes,3001.43
ORD03253,2024-08-05,Phoenix,Electronics,Puma,2,464.13,0,No,928.26
ORD03254,2024-09-19,Houston,Fashion,Dell,2,791.57,20,No,1266.51
ORD03255,2024-09-25,Houston,Beauty,Apple,2,922.59,15,Yes,1568.4
ORD03256,2024-11-14,Los Angeles,Beauty,Nike,1,292.21,25,Yes,219.16
ORD03257,2024-09-06,Seattle,Home & Kitchen,Adidas,2,410.52,20,Yes,656.83
ORD03258,2025-03-14,Chicago,Beauty,Adidas,2,664.59,20,Yes,1063.34
ORD03259,2024-06-22,Miami,Electronics,Puma,2,830.36,15,No,1411.61
ORD03260,2025-02-10,Houston,Home & Kitchen,Sony,5,518.91,20,No,2075.64
ORD03261,2025-05-22,Phoenix,Beauty,Dell,4,857.35,10,No,3086.46
ORD03262,2024-12-21,Houston,Fashion,Samsung,5,657.11,25,Yes,2464.16
ORD03263,2025-06-03,Phoenix,Electronics,Puma,4,798.16,10,No,2873.38
ORD03264,2024-09-11,New York,Sports,Nike,5,406.22,25,Yes,1523.33
ORD03265,2024-12-12,Phoenix,Fashion,Apple,3,387.71,10,No,1046.82
ORD03266,2025-03-07,Seattle,Home & Kitchen,Samsung,5,624.99,5,Yes,2968.7
ORD03267,2025-03-07,Phoenix,Fashion,Apple,4,376.66,10,Yes,1355.98
ORD03268,2025-05-13,Miami,Sports,Puma,3,607.36,5,No,1730.98
ORD03269,2025-05-21,Los Angeles,Sports,LG,5,638.33,25,Yes,2393.74
ORD03270,2024-11-20,San Francisco,Beauty,Samsung,2,872.26,25,Yes,1308.39
ORD03271,2025-02-24,San Francisco,Sports,Adidas,4,991.48,25,No,2974.44
ORD03272,2024-12-14,Phoenix,Beauty,Dell,1,719.81,25,Yes,539.86
ORD03273,2024-08-27,Seattle,Sports,LG,4,604.61,10,Yes,2176.6
ORD03274,2024-12-26,Miami,Sports,Dell,4,407.62,15,No,1385.91
ORD03275,2025-01-01,San Francisco,Fashion,Puma,3,339.63,10,Yes,917.0
ORD03276,2025-02-04,Chicago,Beauty,Apple,5,426.09,0,Yes,2130.45
ORD03277,2025-04-02,Houston,Sports,Dell,3,978.64,10,Yes,2642.33
ORD03278,2025-05-24,Houston,Beauty,Sony,5,260.39,25,No,976.46
ORD03279,2024-11-15,Houston,Electronics,Apple,2,989.71,10,Yes,1781.48
ORD03280,2024-11-13,Los Angeles,Beauty,Adidas,4,554.9,10,No,1997.64
ORD03281,2024-12-09,Los Angeles,Electronics,Samsung,3,849.91,15,No,2167.27
ORD03282,2025-02-04,Los Angeles,Home & Kitchen,Samsung,3,928.07,10,Yes,2505.79
ORD03283,2024-08-26,Miami,Home & Kitchen,Puma,2,684.1,20,No,1094.56
ORD03284,2024-10-11,Seattle,Fashion,Adidas,3,375.32,0,Yes,1125.96
ORD03285,2025-03-20,Phoenix,Beauty,Puma,4,465.92,20,Yes,1490.94
ORD03286,2024-10-14,Phoenix,Sports,Adidas,4,623.84,25,No,1871.52
ORD03287,2025-05-10,San Francisco,Fashion,Dell,5,944.19,25,No,3540.71
ORD03288,2024-10-21,New York,Beauty,Puma,2,45.98,0,No,91.96
ORD03289,2024-07-31,Houston,Electronics,Dell,5,681.02,20,Yes,2724.08
ORD03290,2024-10-21,San Francisco,Beauty,Puma,5,524.95,15,No,2231.04
ORD03291,2024-12-11,Seattle,Fashion,Adidas,4,165.79,5,No,630.0
ORD03292,2024-08-02,Chicago,Fashion,Adidas,5,755.39,10,Yes,3399.26
ORD03293,2025-04-11,Houston,Home & Kitchen,Dell,3,335.18,0,No,1005.54
ORD03294,2024-10-18,Los Angeles,Home & Kitchen,Adidas,2,111.52,15,Yes,189.58
ORD03295,2025-06-04,Miami,Fashion,LG,4,23.46,10,No,84.46
ORD03296,2025-05-02,San Francisco,Sports,Puma,2,491.94,10,No,885.49
ORD03297,2024-09-03,San Francisco,Fashion,Nike,3,984.91,15,No,2511.52
ORD03298,2024-09-01,Houston,Home & Kitchen,Puma,3,223.39,10,Yes,603.15
ORD03299,2024-10-17,Seattle,Electronics,Dell,3,400.5,15,Yes,1021.27
ORD03300,2024-08-12,Miami,Fashion,Nike,2,418.63,20,No,669.81
ORD03301,2024-10-14,Seattle,Beauty,Adidas,2,408.08,20,Yes,652.93
ORD03302,2024-12-04,Phoenix,Electronics,Adidas,4,924.8,25,No,2774.4
ORD03303,2024-07-12,Seattle,Home & Kitchen,Samsung,1,999.34,10,Yes,899.41
ORD03304,2024-09-28,Chicago,Sports,Nike,4,972.28,25,Yes,2916.84
ORD03305,2024-09-27,Seattle,Fashion,Adidas,4,629.1,5,Yes,2390.58
ORD03306,2024-11-12,Chicago,Electronics,LG,5,938.77,5,Yes,4459.16
ORD03307,2025-04-20,Seattle,Beauty,Nike,3,915.69,25,Yes,2060.3
ORD03308,2025-05-04,Houston,Fashion,Adidas,4,922.31,15,No,3135.85
ORD03309,2024-09-21,Los Angeles,Sports,Samsung,2,992.43,15,No,1687.13
ORD03310,2025-06-07,New York,Sports,Puma,2,662.66,0,No,1325.32
ORD03311,2024-08-15,Phoenix,Sports,Sony,5,949.67,0,No,4748.35
ORD03312,2024-09-21,Miami,Home & Kitchen,Sony,1,261.59,10,No,235.43
ORD03313,2024-10-22,New York,Electronics,Apple,4,95.95,25,No,287.85
ORD03314,2024-07-01,Phoenix,Beauty,Adidas,4,627.28,10,Yes,2258.21
ORD03315,2024-09-04,Phoenix,Electronics,Sony,2,309.15,10,No,556.47
ORD03316,2024-07-22,Miami,Electronics,Sony,5,790.58,5,No,3755.26
ORD03317,2025-03-21,New York,Electronics,Adidas,3,376.83,0,Yes,1130.49
ORD03318,2024-08-23,Los Angeles,Beauty,Puma,5,669.97,5,Yes,3182.36
ORD03319,2024-09-29,San Francisco,Fashion,Sony,4,465.06,20,Yes,1488.19
ORD03320,2024-10-25,San Francisco,Fashion,Dell,4,93.5,0,No,374.0
ORD03321,2024-10-04,Phoenix,Beauty,LG,3,704.88,15,Yes,1797.44
ORD03322,2025-05-05,New York,Beauty,LG,2,432.99,15,No,736.08
ORD03323,2024-12-31,San Francisco,Electronics,Dell,5,211.41,0,No,1057.05
ORD03324,2025-05-16,Houston,Electronics,Nike,5,432.26,10,Yes,1945.17
ORD03325,2025-03-18,Seattle,Sports,Puma,2,436.42,25,No,654.63
ORD03326,2025-04-25,New York,Electronics,Dell,4,135.22,20,No,432.7
ORD03327,2025-01-15,New York,Sports,Puma,2,817.53,25,Yes,1226.3
ORD03328,2025-03-05,New York,Electronics,Apple,1,600.65,25,No,450.49
ORD03329,2024-08-12,Phoenix,Home & Kitchen,Sony,5,566.34,0,No,2831.7
ORD03330,2024-12-15,San Francisco,Sports,Puma,2,510.18,20,No,816.29
ORD03331,2024-12-30,Chicago,Electronics,Sony,2,742.5,15,Yes,1262.25
ORD03332,2024-06-14,Phoenix,Electronics,Puma,1,879.9,20,No,703.92
ORD03333,2024-11-07,New York,Beauty,Dell,3,208.14,20,Yes,499.54
ORD03334,2025-03-12,Miami,Home & Kitchen,Sony,2,635.53,10,No,1143.95
ORD03335,2025-01-13,Miami,Home & Kitchen,Sony,5,913.86,25,No,3426.98
ORD03336,2024-07-02,Phoenix,Fashion,Sony,4,161.78,20,Yes,517.7
ORD03337,2025-02-07,New York,Beauty,Puma,3,147.26,10,No,397.6
ORD03338,2025-02-09,Chicago,Home & Kitchen,LG,5,380.87,25,Yes,1428.26
ORD03339,2025-01-24,Los Angeles,Fashion,Adidas,3,684.76,5,Yes,1951.57
ORD03340,2025-02-23,Los Angeles,Home & Kitchen,Sony,4,77.14,15,Yes,262.28
ORD03341,2024-08-16,Phoenix,Sports,Apple,5,719.49,15,Yes,3057.83
ORD03342,2025-04-10,Miami,Fashion,Puma,5,599.73,5,No,2848.72
ORD03343,2025-04-26,New York,Sports,Nike,2,862.62,5,No,1638.98
ORD03344,2024-06-12,Miami,Home & Kitchen,Samsung,2,10.77,15,Yes,18.31
ORD03345,2025-02-13,Houston,Sports,Adidas,2,419.24,10,No,754.63
ORD03346,2025-03-20,Phoenix,Fashion,Dell,4,563.75,20,No,1804.0
ORD03347,2024-11-26,Houston,Electronics,Samsung,2,147.65,0,Yes,295.3
ORD03348,2025-03-14,Phoenix,Home & Kitchen,Nike,2,533.85,15,No,907.54
ORD03349,2024-12-23,Chicago,Beauty,Sony,2,815.47,15,Yes,1386.3
ORD03350,2024-06-13,Los Angeles,Beauty,Apple,2,441.94,20,Yes,707.1
ORD03351,2024-08-07,San Francisco,Fashion,Dell,5,833.75,10,No,3751.88
ORD03352,2024-10-31,Chicago,Sports,Samsung,5,749.86,0,No,3749.3
ORD03353,2024-08-30,Los Angeles,Sports,Apple,5,322.93,20,Yes,1291.72
ORD03354,2024-07-18,New York,Electronics,Samsung,2,880.52,20,Yes,1408.83
ORD03355,2025-02-03,Houston,Home & Kitchen,Apple,4,721.48,15,No,2453.03
ORD03356,2024-09-25,Chicago,Beauty,Sony,2,793.6,10,No,1428.48
ORD03357,2024-08-08,Phoenix,Beauty,Samsung,2,696.9,5,Yes,1324.11
ORD03358,2025-05-20,Los Angeles,Sports,Sony,2,226.76,20,No,362.82
ORD03359,2024-07-17,Chicago,Sports,Nike,1,452.03,15,No,384.23
ORD03360,2025-04-18,San Francisco,Fashion,Samsung,3,818.08,5,Yes,2331.53
ORD03361,2024-07-07,Miami,Home & Kitchen,Samsung,5,197.97,5,Yes,940.36
ORD03362,2024-11-25,Miami,Home & Kitchen,Puma,4,238.62,10,No,859.03
ORD03363,2025-03-06,Phoenix,Beauty,Adidas,1,363.68,5,Yes,345.5
ORD03364,2025-05-15,Los Angeles,Beauty,Samsung,4,475.04,25,No,1425.12
ORD03365,2024-10-01,San Francisco,Beauty,Dell,1,637.54,25,No,478.15
ORD03366,2025-03-11,Houston,Fashion,Apple,2,203.48,10,Yes,366.26
ORD03367,2024-10-08,Houston,Sports,Sony,1,933.25,5,Yes,886.59
ORD03368,2025-04-10,Miami,Sports,Samsung,1,777.52,15,Yes,660.89
ORD03369,2025-01-29,New York,Sports,Sony,1,682.25,15,No,579.91
ORD03370,2024-09-02,Seattle,Electronics,Samsung,5,878.02,15,No,3731.59
ORD03371,2025-02-08,Houston,Sports,Sony,4,492.59,0,Yes,1970.36
ORD03372,2025-03-24,Miami,Beauty,Dell,2,99.83,0,No,199.66
ORD03373,2025-06-02,Los Angeles,Beauty,Puma,2,332.84,20,No,532.54
ORD03374,2024-10-15,Seattle,Home & Kitchen,Adidas,4,235.48,15,Yes,800.63
ORD03375,2024-07-23,Los Angeles,Electronics,Puma,1,833.67,5,Yes,791.99
ORD03376,2025-03-11,San Francisco,Fashion,Dell,2,959.41,5,No,1822.88
ORD03377,2024-07-12,Miami,Electronics,Sony,4,227.28,15,Yes,772.75
ORD03378,2025-01-04,Houston,Electronics,Nike,2,175.66,20,No,281.06
ORD03379,2025-04-01,New York,Fashion,Apple,4,989.49,25,No,2968.47
ORD03380,2024-12-10,New York,Fashion,Nike,3,576.4,25,No,1296.9
ORD03381,2024-07-01,Chicago,Beauty,Puma,2,761.28,20,Yes,1218.05
ORD03382,2025-01-16,Phoenix,Beauty,LG,2,624.01,20,Yes,998.42
ORD03383,2025-01-29,Phoenix,Fashion,Nike,1,771.88,25,No,578.91
ORD03384,2024-07-17,Chicago,Electronics,Puma,4,396.97,0,Yes,1587.88
ORD03385,2025-03-19,Seattle,Sports,Samsung,3,486.09,10,No,1312.44
ORD03386,2024-06-29,Chicago,Home & Kitchen,Samsung,3,487.57,20,Yes,1170.17
ORD03387,2024-11-01,Miami,Sports,LG,1,590.95,15,No,502.31
ORD03388,2025-03-24,Los Angeles,Sports,Samsung,5,336.73,0,Yes,1683.65
ORD03389,2024-09-08,Phoenix,Home & Kitchen,Samsung,2,55.16,5,No,104.8
ORD03390,2024-09-28,Chicago,Sports,Puma,4,262.92,5,No,999.1
ORD03391,2025-01-25,Miami,Beauty,Puma,5,450.99,0,No,2254.95
ORD03392,2024-07-14,Houston,Home & Kitchen,LG,5,253.07,0,No,1265.35
ORD03393,2025-02-15,Seattle,Electronics,Nike,2,32.4,0,Yes,64.8
ORD03394,2025-03-01,New York,Fashion,Apple,1,750.84,0,Yes,750.84
ORD03395,2024-08-30,Seattle,Beauty,Sony,1,468.8,0,Yes,468.8
ORD03396,2025-04-20,Phoenix,Electronics,Adidas,4,494.18,15,No,1680.21
ORD03397,2024-07-19,San Francisco,Electronics,Apple,2,519.13,15,No,882.52
ORD03398,2024-11-12,Phoenix,Fashion,Puma,5,266.32,20,Yes,1065.28
ORD03399,2024-09-07,New York,Home & Kitchen,Sony,4,289.25,5,No,1099.15
ORD03400,2024-06-16,New York,Home & Kitchen,Sony,2,101.16,5,No,192.2
ORD03401,2024-07-15,Phoenix,Electronics,Adidas,4,265.09,20,No,848.29
ORD03402,2024-09-14,Chicago,Sports,Dell,3,580.77,15,No,1480.96
ORD03403,2024-07-19,Seattle,Beauty,Nike,5,952.18,0,Yes,4760.9
ORD03404,2024-08-20,Houston,Fashion,Puma,2,658.24,0,Yes,1316.48
ORD03405,2024-12-17,Miami,Beauty,Sony,2,826.23,15,Yes,1404.59
ORD03406,2025-02-14,Chicago,Fashion,Adidas,4,687.3,5,Yes,2611.74
ORD03407,2025-03-22,Seattle,Home & Kitchen,Apple,2,211.3,0,Yes,422.6
ORD03408,2024-09-20,Seattle,Home & Kitchen,Puma,3,630.88,20,Yes,1514.11
ORD03409,2025-02-09,San Francisco,Electronics,Dell,5,742.41,20,Yes,2969.64
ORD03410,2025-01-15,Chicago,Home & Kitchen,Apple,1,845.27,25,Yes,633.95
ORD03411,2024-09-05,Chicago,Sports,Dell,1,522.06,5,No,495.96
ORD03412,2024-10-20,Phoenix,Electronics,Adidas,5,614.65,20,Yes,2458.6
ORD03413,2024-11-17,Phoenix,Beauty,Dell,1,716.37,20,Yes,573.1
ORD03414,2025-04-13,Miami,Sports,Samsung,2,215.94,25,Yes,323.91
ORD03415,2024-12-25,Los Angeles,Electronics,Sony,4,605.19,15,Yes,2057.65
ORD03416,2024-11-17,New York,Fashion,Dell,4,307.92,15,Yes,1046.93
ORD03417,2024-08-10,Houston,Sports,Samsung,3,306.69,10,No,828.06
ORD03418,2024-08-09,Houston,Electronics,Samsung,5,22.88,15,Yes,97.24
ORD03419,2025-04-13,Miami,Fashion,LG,3,313.24,20,No,751.78
ORD03420,2025-01-28,San Francisco,Home & Kitchen,Adidas,3,732.41,10,No,1977.51
ORD03421,2024-06-20,San Francisco,Beauty,Dell,5,779.24,25,Yes,2922.15
ORD03422,2024-10-19,Los Angeles,Beauty,Apple,5,166.87,25,No,625.76
ORD03423,2024-07-31,Phoenix,Fashion,Nike,1,189.83,25,No,142.37
ORD03424,2025-01-11,Miami,Sports,Adidas,4,728.65,0,Yes,2914.6
ORD03425,2025-02-24,Phoenix,Sports,Nike,3,377.83,10,Yes,1020.14
ORD03426,2025-03-24,Miami,Fashion,Puma,3,496.42,25,No,1116.94
ORD03427,2024-07-24,New York,Sports,Samsung,4,278.38,5,No,1057.84
ORD03428,2025-03-30,Los Angeles,Sports,Sony,3,379.74,25,Yes,854.41
ORD03429,2025-02-10,Phoenix,Home & Kitchen,LG,2,585.98,0,No,1171.96
ORD03430,2024-10-29,Chicago,Beauty,LG,2,116.03,10,No,208.85
ORD03431,2025-05-13,Houston,Home & Kitchen,Samsung,3,210.91,20,No,506.18
ORD03432,2025-01-11,San Francisco,Home & Kitchen,Adidas,4,577.25,5,No,2193.55
ORD03433,2025-03-29,San Francisco,Beauty,Samsung,3,227.24,10,No,613.55
ORD03434,2025-04-03,Houston,Sports,Nike,5,846.51,20,Yes,3386.04
ORD03435,2024-06-10,San Francisco,Beauty,Apple,1,745.85,25,No,559.39
ORD03436,2024-08-29,San Francisco,Electronics,Samsung,1,426.65,15,No,362.65
ORD03437,2025-02-15,Phoenix,Home & Kitchen,LG,4,602.41,5,Yes,2289.16
ORD03438,2024-08-03,San Francisco,Beauty,Sony,1,304.65,0,Yes,304.65
ORD03439,2025-05-05,Houston,Fashion,Sony,5,918.48,0,No,4592.4
ORD03440,2024-06-27,Miami,Beauty,Samsung,5,195.52,25,Yes,733.2
ORD03441,2024-09-14,New York,Home & Kitchen,Puma,4,104.53,5,Yes,397.21
ORD03442,2025-03-06,Miami,Electronics,Adidas,3,528.25,5,No,1505.51
ORD03443,2024-07-16,San Francisco,Sports,Dell,5,693.26,0,No,3466.3
ORD03444,2024-08-09,Phoenix,Home & Kitchen,Samsung,2,845.53,10,Yes,1521.95
ORD03445,2024-06-16,Seattle,Fashion,Sony,2,819.92,5,Yes,1557.85
ORD03446,2024-08-09,Houston,Beauty,Apple,1,484.46,5,Yes,460.24
ORD03447,2024-12-27,Chicago,Home & Kitchen,Sony,2,504.92,25,No,757.38
ORD03448,2024-06-22,Los Angeles,Electronics,Adidas,1,347.22,25,Yes,260.42
ORD03449,2025-06-04,Seattle,Sports,Samsung,2,59.25,0,No,118.5
ORD03450,2025-02-18,New York,Beauty,Nike,2,773.91,5,No,1470.43
ORD03451,2025-01-29,New York,Sports,Apple,5,174.68,10,No,786.06
ORD03452,2025-02-01,Houston,Sports,Nike,4,970.98,20,Yes,3107.14
ORD03453,2025-04-04,Houston,Electronics,Dell,1,860.1,5,Yes,817.1
ORD03454,2024-06-30,Houston,Electronics,Dell,5,108.76,25,No,407.85
ORD03455,2024-08-22,Houston,Electronics,Dell,4,262.78,20,No,840.9
ORD03456,2024-08-28,Los Angeles,Electronics,Sony,5,543.42,15,Yes,2309.53
ORD03457,2024-10-04,Miami,Sports,Apple,5,22.06,5,Yes,104.78
ORD03458,2024-12-16,San Francisco,Beauty,Sony,5,617.69,20,No,2470.76
ORD03459,2024-10-12,Seattle,Sports,LG,3,69.67,5,No,198.56
ORD03460,2025-02-25,Seattle,Home & Kitchen,LG,1,598.27,10,Yes,538.44
ORD03461,2024-11-06,Houston,Electronics,Nike,3,674.01,5,No,1920.93
ORD03462,2025-05-11,Seattle,Fashion,LG,2,196.62,20,Yes,314.59
ORD03463,2024-12-21,Seattle,Fashion,Dell,4,323.51,0,Yes,1294.04
ORD03464,2025-05-29,New York,Fashion,Apple,1,582.82,15,Yes,495.4
ORD03465,2024-08-28,Houston,Fashion,Adidas,3,165.54,20,Yes,397.3
ORD03466,2024-08-08,Phoenix,Home & Kitchen,Sony,4,753.17,15,Yes,2560.78
ORD03467,2025-05-13,Miami,Home & Kitchen,Adidas,5,216.71,20,No,866.84
ORD03468,2025-04-24,Miami,Home & Kitchen,Sony,5,112.94,20,Yes,451.76
ORD03469,2024-06-21,Miami,Electronics,Apple,1,162.07,10,Yes,145.86
ORD03470,2024-08-10,Miami,Fashion,Nike,1,245.71,5,No,233.42
ORD03471,2024-09-11,San Francisco,Sports,Nike,3,178.52,5,Yes,508.78
ORD03472,2025-01-20,Chicago,Electronics,LG,5,31.24,0,No,156.2
ORD03473,2024-10-06,San Francisco,Home & Kitchen,Puma,5,715.12,15,Yes,3039.26
ORD03474,2025-03-19,Chicago,Home & Kitchen,Dell,3,940.97,5,No,2681.76
ORD03475,2024-08-01,San Francisco,Sports,LG,1,148.4,20,Yes,118.72
ORD03476,2025-01-22,New York,Electronics,Adidas,4,235.72,15,No,801.45
ORD03477,2025-02-24,New York,Fashion,Samsung,4,924.4,15,No,3142.96
ORD03478,2025-03-29,Phoenix,Beauty,Nike,4,910.53,0,Yes,3642.12
ORD03479,2024-10-30,Phoenix,Beauty,Apple,5,426.14,25,Yes,1598.02
ORD03480,2024-09-22,Phoenix,Fashion,Apple,5,368.57,15,Yes,1566.42
ORD03481,2024-08-20,Los Angeles,Fashion,Apple,2,297.95,10,No,536.31
ORD03482,2025-03-17,San Francisco,Fashion,Sony,3,417.92,25,Yes,940.32
ORD03483,2025-01-16,San Francisco,Fashion,Adidas,4,568.11,15,Yes,1931.57
ORD03484,2025-03-14,New York,Beauty,LG,4,746.03,20,No,2387.3
ORD03485,2025-05-09,Houston,Home & Kitchen,Nike,4,975.27,15,No,3315.92
ORD03486,2025-05-13,New York,Beauty,LG,3,834.16,15,Yes,2127.11
ORD03487,2024-09-01,San Francisco,Electronics,Dell,5,13.0,15,Yes,55.25
ORD03488,2025-05-23,Seattle,Home & Kitchen,Apple,5,892.7,25,Yes,3347.62
ORD03489,2025-02-21,Phoenix,Sports,LG,3,923.32,20,Yes,2215.97
ORD03490,2024-10-20,Los Angeles,Fashion,Apple,2,101.71,10,Yes,183.08
ORD03491,2025-03-25,Seattle,Fashion,LG,5,946.34,5,Yes,4495.11
ORD03492,2025-06-07,Houston,Sports,Adidas,1,201.53,10,No,181.38
ORD03493,2024-07-20,Seattle,Home & Kitchen,Samsung,1,121.42,15,Yes,103.21
ORD03494,2024-12-09,Los Angeles,Beauty,Puma,1,10.52,0,No,10.52
ORD03495,2024-06-22,Phoenix,Sports,Nike,4,628.75,25,No,1886.25
ORD03496,2024-12-29,Los Angeles,Beauty,Puma,2,501.54,25,Yes,752.31
ORD03497,2024-09-20,New York,Sports,Nike,5,927.03,20,Yes,3708.12
ORD03498,2024-08-06,San Francisco,Electronics,Samsung,5,48.06,25,Yes,180.23
ORD03499,2024-06-08,Miami,Electronics,Nike,5,196.84,10,Yes,885.78
ORD03500,2025-01-20,Seattle,Fashion,Adidas,3,210.21,0,No,630.63
ORD03501,2024-07-20,New York,Electronics,Apple,1,433.26,5,No,411.6
ORD03502,2024-12-29,New York,Electronics,Dell,5,49.09,20,Yes,196.36
ORD03503,2025-03-24,Houston,Electronics,Nike,5,65.02,0,No,325.1
ORD03504,2025-04-07,Chicago,Beauty,Puma,4,938.34,10,No,3378.02
ORD03505,2025-01-04,Seattle,Fashion,Adidas,2,459.64,5,No,873.32
ORD03506,2024-12-07,Miami,Sports,Nike,3,697.37,25,No,1569.08
ORD03507,2024-08-09,Chicago,Home & Kitchen,LG,1,407.35,10,Yes,366.62
ORD03508,2025-04-09,Chicago,Sports,Puma,2,562.1,0,No,1124.2
ORD03509,2025-03-12,Phoenix,Electronics,Samsung,3,910.21,20,Yes,2184.5
ORD03510,2025-04-17,Phoenix,Sports,Puma,3,32.48,0,No,97.44
ORD03511,2024-09-09,Los Angeles,Home & Kitchen,Samsung,3,331.59,10,No,895.29
ORD03512,2025-05-31,San Francisco,Fashion,Puma,2,401.76,0,Yes,803.52
ORD03513,2025-02-01,Houston,Home & Kitchen,Nike,1,724.29,15,No,615.65
ORD03514,2024-10-17,Seattle,Beauty,LG,5,910.57,5,No,4325.21
ORD03515,2024-09-22,San Francisco,Fashion,Nike,4,235.47,25,No,706.41
ORD03516,2024-07-12,New York,Beauty,Samsung,2,761.89,20,No,1219.02
ORD03517,2025-03-17,Los Angeles,Sports,Puma,3,540.03,15,No,1377.08
ORD03518,2024-06-09,Miami,Home & Kitchen,Sony,1,371.88,20,No,297.5
ORD03519,2025-01-06,San Francisco,Home & Kitchen,Puma,2,910.47,15,Yes,1547.8
ORD03520,2025-01-18,Miami,Beauty,Sony,1,536.54,15,Yes,456.06
ORD03521,2024-06-16,Houston,Electronics,Apple,1,902.94,10,No,812.65
ORD03522,2024-09-06,Phoenix,Home & Kitchen,Dell,1,397.81,10,No,358.03
ORD03523,2025-03-28,Miami,Beauty,Dell,1,635.47,25,No,476.6
ORD03524,2025-04-24,Phoenix,Beauty,LG,2,88.67,0,No,177.34
ORD03525,2025-03-01,Miami,Electronics,Apple,4,478.41,0,No,1913.64
ORD03526,2024-08-27,Phoenix,Home & Kitchen,LG,2,177.5,25,Yes,266.25
